sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status,commission_amount
4472,13,2024-11-29,RAV4,34672.61,0.05,Completed,1733.63
4473,7,2024-11-21,Corolla,21669.61,,Completed,0.0
4474,16,2024-11-25,RAV4,33035.04,0.02,Completed,660.7
4475,18,2024-11-09,Tacoma,31996.29,0.03,Completed,959.89
4476,2,2024-11-09,Camry,26744.18,,Pending,0.0
4477,14,2024-11-21,Corolla,22620.43,0.02,Pending,452.41
4478,8,2024-11-11,Tacoma,36330.65,0.05,Cancelled,1816.53
4479,14,2024-11-23,Camry,25727.44,,Completed,0.0
4480,17,2024-11-18,Highlander,38618.53,,Completed,0.0
4481,13,2024-11-28,RAV4,32091.8,0.05,Completed,1604.59
4482,2,2024-11-05,Tacoma,35915.86,0.03,Completed,1077.48
4483,19,2024-11-06,Corolla,20292.18,0.02,Completed,405.84
4484,4,2024-11-30,Camry,29430.56,0.03,Pending,882.92
4485,13,2024-11-12,Tacoma,33792.69,0.02,Completed,675.85
4486,2,2024-11-08,Tundra,41512.52,0.05,Completed,2075.63
4487,13,2024-11-11,Tundra,49456.74,0.05,Completed,2472.84
4488,8,2024-11-05,Camry,29736.72,0.05,Completed,1486.84
4489,20,2024-11-26,Tundra,45843.51,0.02,Completed,916.87
4490,18,2024-11-13,Tacoma,35829.94,,Completed,0.0
4491,14,2024-11-09,Tundra,49177.78,0.05,Completed,2458.89
4492,4,2024-11-11,Camry,25144.59,0.02,Completed,502.89
4493,2,2024-11-06,RAV4,34636.47,0.03,Completed,1039.09
4494,8,2024-11-29,RAV4,29529.92,0.02,Completed,590.6
4495,12,2024-11-14,Tundra,43879.7,,Completed,0.0
4496,5,2024-11-16,Corolla,24676.13,0.05,Completed,1233.81
4497,14,2024-11-15,Tundra,41742.53,0.03,Cancelled,1252.28
4498,14,2024-11-08,Tundra,49149.1,,Cancelled,0.0
4499,19,2024-11-24,RAV4,27662.76,0.02,Pending,553.26
4500,8,2024-11-03,Highlander,35144.82,0.03,Cancelled,1054.34
4501,2,2024-11-06,RAV4,34102.76,,Completed,0.0
4502,17,2024-11-24,Tacoma,37980.35,0.05,Completed,1899.02
4503,17,2024-11-16,RAV4,27332.94,0.02,Completed,546.66
4504,17,2024-11-28,Camry,27643.86,0.03,Cancelled,829.32
4505,3,2024-11-22,Tundra,36679.83,0.02,Completed,733.6
4506,15,2024-11-22,Tacoma,37120.93,,Pending,0.0
4507,3,2024-11-26,RAV4,30927.9,0.03,Completed,927.84
4508,10,2024-11-22,Camry,29589.2,0.05,Cancelled,1479.46
4509,14,2024-11-28,Highlander,37258.77,0.03,Completed,1117.76
4510,12,2024-11-16,Corolla,24954.49,0.02,Completed,499.09
4511,17,2024-11-23,Tundra,36193.57,,Pending,0.0
4512,6,2024-11-22,Highlander,41525.81,,Pending,0.0
4513,11,2024-11-21,RAV4,27191.44,,Pending,0.0
4514,16,2024-11-08,RAV4,30833.85,,Completed,0.0
4515,18,2024-11-21,Camry,25567.02,0.02,Pending,511.34
4516,20,2024-11-18,Tundra,42943.62,0.05,Completed,2147.18
4517,12,2024-11-22,Highlander,42695.85,0.05,Completed,2134.79
4518,14,2024-11-09,Tundra,35299.72,0.02,Completed,705.99
4519,16,2024-11-23,Corolla,24350.45,0.03,Completed,730.51
4520,2,2024-11-20,Corolla,24527.71,,Completed,0.0
4521,2,2024-11-26,Camry,26153.35,,Pending,0.0
4522,14,2024-11-13,Camry,28411.37,0.03,Cancelled,852.34
4523,1,2024-11-07,Camry,29036.91,0.05,Pending,1451.85
4524,10,2024-11-06,RAV4,33848.04,,Completed,0.0
4525,18,2024-11-01,Tacoma,30497.12,0.05,Cancelled,1524.86
4526,13,2024-11-17,Camry,28429.3,0.02,Completed,568.59
4527,18,2024-11-30,Highlander,35756.68,0.02,Cancelled,715.13
4528,1,2024-11-08,Tundra,44888.8,0.05,Completed,2244.44
4529,12,2024-11-14,RAV4,27062.14,,Completed,0.0
4530,20,2024-11-19,Camry,27436.51,,Pending,0.0
4531,5,2024-11-10,Tundra,49810.29,,Completed,0.0
4532,5,2024-11-09,RAV4,32927.91,0.03,Completed,987.84
4533,18,2024-11-18,Camry,29828.51,0.02,Cancelled,596.57
4534,3,2024-11-11,Corolla,22273.37,0.03,Completed,668.2
4535,14,2024-11-11,Tundra,47648.61,0.05,Completed,2382.43
4536,6,2024-11-04,Highlander,41362.72,0.05,Completed,2068.14
4537,10,2024-11-06,Tacoma,30679.58,0.02,Pending,613.59
4538,14,2024-11-15,Tundra,46348.44,0.03,Completed,1390.45
4539,1,2024-11-01,Highlander,37545.05,,Completed,0.0
4540,3,2024-11-10,Tundra,49117.05,0.03,Completed,1473.51
4541,8,2024-11-04,Tundra,47971.74,0.02,Pending,959.43
4542,20,2024-11-07,Corolla,23740.57,,Completed,0.0
4543,16,2024-11-02,Highlander,37151.58,0.03,Pending,1114.55
4544,19,2024-11-28,Camry,28079.96,0.03,Pending,842.4
4545,19,2024-11-08,Camry,29312.41,,Pending,0.0
4546,14,2024-11-29,Camry,29303.63,,Completed,0.0
4547,10,2024-11-11,Tundra,43140.79,0.05,Cancelled,2157.04
4548,16,2024-11-08,Highlander,38079.41,0.05,Completed,1903.97
4549,17,2024-11-18,Highlander,42617.87,0.05,Completed,2130.89
4550,7,2024-11-15,Corolla,24042.24,,Completed,0.0
4551,1,2024-11-13,Tacoma,34423.77,0.05,Completed,1721.19
4552,5,2024-11-26,Highlander,37067.5,,Pending,0.0
4553,15,2024-11-01,Tundra,35626.8,0.03,Completed,1068.8
4554,16,2024-11-19,RAV4,32318.96,0.02,Pending,646.38
4555,7,2024-11-08,Camry,25099.22,0.05,Completed,1254.96
4556,17,2024-11-27,Tacoma,32839.64,0.05,Completed,1641.98
4557,4,2024-11-06,Camry,26978.32,0.05,Pending,1348.92
4558,10,2024-11-22,Camry,25092.21,0.02,Completed,501.84
4559,19,2024-11-23,Corolla,22609.4,0.02,Completed,452.19
4560,16,2024-11-10,Camry,27218.08,0.02,Completed,544.36
4561,8,2024-11-02,Corolla,24078.92,,Completed,0.0
4562,4,2024-11-12,Corolla,22739.29,0.05,Pending,1136.96
4563,4,2024-11-10,Tacoma,39994.13,0.02,Pending,799.88
4564,6,2024-11-01,Camry,29612.01,0.02,Completed,592.24
4565,7,2024-11-27,Corolla,24530.49,,Completed,0.0
4566,9,2024-11-26,Highlander,41460.69,,Completed,0.0
4567,19,2024-11-20,Camry,25382.13,0.02,Completed,507.64
4568,18,2024-11-19,Corolla,20169.56,0.03,Pending,605.09
4569,6,2024-11-21,Corolla,21383.4,,Completed,0.0
4570,19,2024-11-24,RAV4,28230.94,0.02,Pending,564.62
4571,16,2024-11-28,Camry,25095.05,,Cancelled,0.0
4572,14,2024-11-15,RAV4,28149.8,0.05,Completed,1407.49
4573,3,2024-11-07,Highlander,41991.75,0.05,Completed,2099.59
4574,15,2024-11-20,RAV4,31760.9,0.05,Pending,1588.04
4575,17,2024-11-28,Tacoma,35397.09,0.02,Cancelled,707.94
4576,14,2024-11-25,Corolla,22828.33,,Completed,0.0
4577,3,2024-11-03,Camry,29193.3,,Pending,0.0
4578,19,2024-11-25,RAV4,27343.44,,Completed,0.0
4579,14,2024-11-16,Camry,28120.65,0.02,Completed,562.41
4580,16,2024-11-16,RAV4,31137.09,,Completed,0.0
4581,15,2024-11-20,Tundra,37357.44,0.05,Completed,1867.87
4582,4,2024-11-18,Corolla,20937.84,0.02,Completed,418.76
4583,12,2024-11-17,Corolla,22926.88,0.02,Completed,458.54
4584,20,2024-11-06,Highlander,36275.06,0.05,Completed,1813.75
4585,2,2024-11-17,Tacoma,34502.31,0.02,Completed,690.05
4586,8,2024-11-02,Highlander,36354.91,0.03,Completed,1090.65
4587,9,2024-11-29,Tacoma,31672.45,0.05,Completed,1583.62
4588,18,2024-11-09,Tacoma,32106.34,0.02,Completed,642.13
4589,18,2024-11-03,Tacoma,34008.96,,Completed,0.0
4590,14,2024-11-12,Camry,25699.9,0.03,Pending,771.0
4591,18,2024-11-04,RAV4,34714.45,0.05,Completed,1735.72
4592,8,2024-11-04,Tacoma,33149.52,0.02,Completed,662.99
4593,18,2024-11-05,RAV4,27598.63,0.02,Completed,551.97
4594,12,2024-11-17,Corolla,20579.29,0.02,Completed,411.59
4595,4,2024-11-28,Highlander,38508.98,0.05,Cancelled,1925.45
4596,12,2024-11-22,Tundra,40513.74,0.02,Completed,810.27
4597,7,2024-11-15,Corolla,20915.5,0.02,Pending,418.31
4598,20,2024-11-16,Tacoma,32354.93,0.02,Completed,647.1
4599,5,2024-11-30,Tundra,35344.98,0.05,Completed,1767.25
4600,7,2024-11-30,Tundra,45447.05,,Completed,0.0
4601,20,2024-11-13,Highlander,40830.93,0.02,Completed,816.62
4602,2,2024-11-13,Tundra,39040.35,0.02,Completed,780.81
4603,20,2024-11-21,Camry,26782.46,0.05,Cancelled,1339.12
4604,4,2024-11-20,Corolla,20178.11,0.05,Completed,1008.91
4605,7,2024-11-18,Camry,26780.38,0.02,Completed,535.61
4606,4,2024-11-19,Tacoma,34733.83,0.02,Completed,694.68
4607,6,2024-11-10,Tacoma,38118.54,,Completed,0.0
4608,11,2024-11-06,Corolla,24909.73,0.02,Cancelled,498.19
4609,7,2024-11-06,RAV4,30493.49,0.05,Completed,1524.67
4610,18,2024-11-02,Highlander,36909.93,0.02,Completed,738.2
4611,9,2024-11-23,RAV4,34902.81,0.02,Completed,698.06
4612,19,2024-11-22,Tundra,43016.93,,Completed,0.0
4613,8,2024-11-25,RAV4,33180.67,0.03,Completed,995.42
4614,14,2024-11-30,RAV4,31403.53,0.05,Pending,1570.18
4615,2,2024-11-14,Tacoma,32569.49,0.02,Completed,651.39
4616,8,2024-11-13,RAV4,28556.71,0.02,Completed,571.13
4617,9,2024-11-16,Tacoma,32374.75,0.03,Cancelled,971.24
4618,1,2024-11-20,Tundra,46049.89,0.03,Cancelled,1381.5
4619,3,2024-11-04,Tacoma,36023.9,0.03,Completed,1080.72
4620,8,2024-11-13,RAV4,34494.28,0.05,Completed,1724.71
4621,16,2024-11-17,RAV4,30967.65,0.05,Cancelled,1548.38
4622,9,2024-11-29,Corolla,24335.56,0.05,Completed,1216.78
4623,2,2024-11-21,Tundra,38907.25,0.05,Completed,1945.36
4624,18,2024-11-16,Corolla,23513.29,0.03,Completed,705.4
4625,9,2024-11-15,Tacoma,35921.82,0.03,Completed,1077.65
4626,7,2024-11-30,RAV4,28431.57,0.05,Pending,1421.58
4627,15,2024-11-23,Camry,29850.17,0.03,Pending,895.51
4628,9,2024-11-28,Corolla,21337.11,0.03,Completed,640.11
4629,16,2024-11-24,Highlander,37991.66,0.02,Completed,759.83
4630,9,2024-11-28,Tacoma,38580.03,0.05,Cancelled,1929.0
4631,18,2024-11-19,RAV4,33733.93,0.03,Completed,1012.02
4632,12,2024-11-06,Highlander,37262.75,0.02,Completed,745.26
4633,4,2024-11-27,Camry,26270.57,0.03,Completed,788.12
4634,15,2024-11-24,Corolla,22097.02,0.03,Completed,662.91
4635,1,2024-11-25,Tacoma,32409.0,0.05,Completed,1620.45
4636,4,2024-11-28,Tundra,46611.87,0.05,Pending,2330.59
4637,19,2024-11-30,Highlander,35042.28,0.05,Pending,1752.11
4638,10,2024-11-11,Camry,27759.32,,Completed,0.0
4639,2,2024-11-01,Corolla,22555.48,0.05,Completed,1127.77
4640,8,2024-11-14,Tundra,42302.63,,Completed,0.0
4641,17,2024-11-04,Tacoma,37728.66,0.05,Completed,1886.43
4642,13,2024-11-26,Tacoma,37154.38,0.05,Completed,1857.72
4643,1,2024-11-29,Camry,27516.44,0.05,Completed,1375.82
4644,19,2024-11-14,RAV4,29061.26,0.02,Completed,581.23
4645,2,2024-11-01,Tacoma,36886.33,0.02,Completed,737.73
4646,2,2024-11-06,Corolla,21191.19,0.03,Completed,635.74
4647,14,2024-11-09,Tacoma,38381.56,0.03,Completed,1151.45
4648,16,2024-11-28,Tundra,45528.57,0.03,Pending,1365.86
4649,2,2024-11-09,Tundra,38652.12,0.03,Completed,1159.56
4650,14,2024-11-10,Tundra,43723.12,0.02,Completed,874.46
4651,6,2024-11-09,Highlander,43711.17,0.05,Completed,2185.56
4652,11,2024-11-11,Highlander,43859.54,0.05,Cancelled,2192.98
4653,6,2024-11-02,Tundra,46563.05,0.05,Completed,2328.15
4654,3,2024-11-22,Tacoma,31192.81,0.05,Completed,1559.64
4655,7,2024-11-11,Corolla,20063.73,,Completed,0.0
4656,12,2024-11-21,Camry,28676.68,0.03,Cancelled,860.3
4657,18,2024-11-14,Camry,26282.66,0.05,Completed,1314.13
4658,9,2024-11-15,Corolla,21780.69,,Completed,0.0
4659,8,2024-11-23,Highlander,38445.06,,Completed,0.0
4660,10,2024-11-09,Tacoma,38071.66,0.03,Completed,1142.15
4661,5,2024-11-10,Corolla,24577.18,0.03,Completed,737.32
4662,10,2024-11-13,Camry,26694.37,0.03,Completed,800.83
4663,18,2024-11-11,Corolla,22191.85,,Pending,0.0
4664,2,2024-11-04,RAV4,33887.8,0.03,Completed,1016.63
4665,3,2024-11-28,Highlander,36192.19,0.05,Completed,1809.61
4666,2,2024-11-02,RAV4,32517.97,0.02,Completed,650.36
4667,7,2024-11-01,Tundra,39290.43,0.02,Completed,785.81
4668,4,2024-11-17,Corolla,20106.29,0.03,Completed,603.19
4669,3,2024-11-24,RAV4,30742.34,0.02,Completed,614.85
4670,4,2024-11-21,Tundra,42312.89,,Pending,0.0
4671,9,2024-11-21,Corolla,22628.33,0.03,Completed,678.85
4672,17,2024-11-15,RAV4,28207.78,0.05,Pending,1410.39
4673,1,2024-11-23,Highlander,44700.12,,Completed,0.0
4674,14,2024-11-10,Tundra,41114.26,,Cancelled,0.0
4675,11,2024-11-19,Corolla,23767.86,0.03,Completed,713.04
4676,9,2024-11-30,Camry,25279.13,0.05,Completed,1263.96
4677,10,2024-11-23,Camry,28487.93,,Completed,0.0
4678,11,2024-11-14,RAV4,34470.79,0.02,Completed,689.42
4679,4,2024-11-06,Highlander,38513.92,0.03,Completed,1155.42
4680,1,2024-11-06,Corolla,24643.57,0.03,Pending,739.31
4681,10,2024-11-16,Tundra,47884.75,0.03,Pending,1436.54
4682,17,2024-11-24,Camry,25351.92,,Completed,0.0
4683,9,2024-11-07,Tacoma,33938.83,0.03,Completed,1018.16
4684,4,2024-11-27,Tundra,40828.99,,Completed,0.0
4685,18,2024-11-07,RAV4,27963.16,0.02,Completed,559.26
4686,8,2024-11-12,Tacoma,37759.68,0.05,Completed,1887.98
4687,5,2024-11-17,Camry,27394.33,,Completed,0.0
4688,11,2024-11-24,Corolla,24000.47,,Completed,0.0
4689,10,2024-11-08,Camry,26523.57,0.05,Completed,1326.18
4690,9,2024-11-11,Corolla,21984.65,0.05,Completed,1099.23
4691,14,2024-11-12,Camry,29884.16,0.05,Pending,1494.21
4692,6,2024-11-15,Tacoma,31212.44,0.02,Completed,624.25
4693,11,2024-11-05,Camry,28218.27,0.05,Completed,1410.91
4694,13,2024-11-07,Highlander,44287.11,0.03,Completed,1328.61
4695,10,2024-11-03,Highlander,36152.6,0.05,Completed,1807.63
4696,4,2024-11-01,RAV4,28731.7,0.03,Pending,861.95
4697,19,2024-11-04,Tacoma,38910.01,0.02,Completed,778.2
4698,20,2024-11-06,Corolla,21199.01,0.02,Completed,423.98
4699,14,2024-11-08,Tundra,36734.63,0.03,Completed,1102.04
4700,20,2024-11-06,Highlander,41111.97,0.03,Completed,1233.36
4701,14,2024-11-12,Highlander,43075.66,0.05,Completed,2153.78
4702,1,2024-11-25,Tundra,45734.14,0.02,Completed,914.68
4703,16,2024-11-17,Tundra,44603.23,0.03,Pending,1338.1
4704,1,2024-11-09,Tacoma,33506.51,,Pending,0.0
4705,1,2024-11-21,Tacoma,38937.12,0.05,Completed,1946.86
4706,2,2024-11-01,RAV4,27797.86,,Pending,0.0
4707,13,2024-11-02,RAV4,34534.3,0.02,Completed,690.69
4708,16,2024-11-23,Tacoma,30438.59,0.05,Completed,1521.93
4709,18,2024-11-30,RAV4,32612.7,0.05,Pending,1630.64
4710,20,2024-11-19,Tacoma,33219.12,0.05,Completed,1660.96
4711,19,2024-11-14,Camry,29814.31,,Completed,0.0
4712,2,2024-11-14,Tacoma,31792.13,0.02,Completed,635.84
4713,4,2024-11-06,Highlander,44201.3,,Pending,0.0
4714,13,2024-11-14,RAV4,30839.62,0.03,Pending,925.19
4715,18,2024-11-19,Tacoma,36212.54,0.03,Completed,1086.38
4716,20,2024-11-07,Tacoma,36947.15,,Completed,0.0
4717,2,2024-11-16,Corolla,23593.47,0.05,Cancelled,1179.67
4718,2,2024-11-27,Tacoma,33786.37,0.05,Completed,1689.32
4719,17,2024-11-10,Highlander,36640.85,0.02,Completed,732.82
4720,14,2024-11-07,Tacoma,37949.66,,Completed,0.0
4721,10,2024-11-11,Corolla,21988.73,0.05,Completed,1099.44
4722,18,2024-11-26,Tacoma,31255.99,0.03,Completed,937.68
4723,16,2024-11-09,Tundra,48796.14,,Completed,0.0
4724,10,2024-11-27,Tacoma,36171.36,0.05,Cancelled,1808.57
4725,10,2024-11-26,Tundra,42681.63,0.05,Completed,2134.08
4726,17,2024-11-28,Corolla,24013.85,0.05,Pending,1200.69
4727,11,2024-11-27,Tundra,43620.7,0.03,Cancelled,1308.62
4728,7,2024-11-20,Camry,26991.62,,Pending,0.0
4729,5,2024-11-08,Tundra,38152.73,,Completed,0.0
4730,6,2024-11-21,Highlander,39796.62,,Cancelled,0.0
4731,19,2024-11-18,Corolla,22974.36,0.03,Cancelled,689.23
4732,13,2024-11-26,Tacoma,32829.78,0.05,Completed,1641.49
4733,3,2024-11-02,Tacoma,36314.11,0.03,Completed,1089.42
4734,14,2024-11-02,Highlander,35813.93,0.05,Completed,1790.7
4735,18,2024-11-26,Camry,29257.09,0.03,Completed,877.71
4736,11,2024-11-30,RAV4,31519.06,0.05,Pending,1575.95
4737,20,2024-11-06,Tundra,38039.03,0.03,Pending,1141.17
4738,12,2024-11-20,Corolla,21806.96,0.05,Pending,1090.35
4739,12,2024-11-15,Tacoma,37182.96,0.02,Pending,743.66
4740,2,2024-11-27,Tacoma,33176.8,0.02,Completed,663.54
4741,8,2024-11-28,Tundra,39675.54,0.02,Cancelled,793.51
4742,14,2024-11-16,Highlander,44283.31,0.02,Completed,885.67
4743,9,2024-11-12,Corolla,23323.01,0.03,Completed,699.69
4744,17,2024-11-13,Tacoma,38249.17,0.03,Completed,1147.48
4745,11,2024-11-29,Tacoma,38701.6,,Pending,0.0
4746,3,2024-11-27,Tacoma,34422.14,0.05,Cancelled,1721.11
4747,19,2024-11-30,Camry,25927.39,0.05,Completed,1296.37
4748,14,2024-11-28,Highlander,41562.0,,Completed,0.0
4749,10,2024-11-30,Tacoma,36242.95,,Pending,0.0
4750,14,2024-11-25,Tacoma,34819.58,0.03,Cancelled,1044.59
4751,7,2024-11-26,Corolla,22880.5,,Completed,0.0
4752,7,2024-11-23,Camry,28870.88,,Completed,0.0
4753,14,2024-11-18,Tundra,44008.73,0.05,Cancelled,2200.44
4754,16,2024-11-15,Camry,26297.33,0.03,Completed,788.92
4755,19,2024-11-30,Tacoma,36373.97,0.05,Completed,1818.7
4756,6,2024-11-23,Tacoma,34599.36,0.02,Completed,691.99
4757,14,2024-11-15,RAV4,31100.28,,Cancelled,0.0
4758,13,2024-11-13,Highlander,35912.13,0.02,Completed,718.24
4759,9,2024-11-30,Tundra,43494.48,0.03,Completed,1304.83
4760,19,2024-11-25,Tacoma,30336.99,0.03,Completed,910.11
4761,9,2024-11-19,Highlander,41899.43,0.05,Completed,2094.97
4762,7,2024-11-12,Camry,26360.09,0.05,Cancelled,1318.0
4763,2,2024-11-03,Tacoma,38918.84,,Completed,0.0
4764,6,2024-11-07,RAV4,33220.43,0.03,Completed,996.61
4765,14,2024-11-15,Tacoma,30636.38,0.05,Completed,1531.82
4766,10,2024-11-08,Camry,29272.81,0.03,Pending,878.18
4767,2,2024-11-12,Highlander,36917.04,,Completed,0.0
4768,15,2024-11-09,Tundra,45534.14,0.02,Cancelled,910.68
4769,2,2024-11-26,Corolla,21503.62,0.05,Pending,1075.18
4770,17,2024-11-09,Tundra,40825.85,0.03,Pending,1224.78
4771,7,2024-11-15,Corolla,24145.66,,Completed,0.0
4772,15,2024-11-12,Camry,29462.56,0.05,Completed,1473.13
4773,8,2024-11-04,Tacoma,31434.24,0.05,Pending,1571.71
4774,10,2024-11-13,Corolla,22786.39,,Pending,0.0
4775,5,2024-11-09,Tacoma,34282.25,,Completed,0.0
4776,16,2024-11-13,Highlander,35026.32,0.05,Completed,1751.32
4777,10,2024-11-12,Tacoma,30966.93,0.05,Completed,1548.35
4778,12,2024-11-05,Tundra,39543.37,0.03,Cancelled,1186.3
4779,9,2024-11-03,Camry,25310.86,,Completed,0.0
4780,14,2024-11-11,Corolla,22484.42,0.05,Completed,1124.22
4781,1,2024-11-24,Tacoma,32279.98,,Completed,0.0
4782,16,2024-11-03,RAV4,31596.77,,Completed,0.0
4783,14,2024-11-28,Camry,25711.21,0.03,Pending,771.34
4784,13,2024-11-28,Corolla,24880.49,,Completed,0.0
4785,18,2024-11-16,RAV4,31894.37,,Completed,0.0
4786,3,2024-11-20,Highlander,42687.67,0.03,Completed,1280.63
4787,10,2024-11-11,Highlander,36406.7,0.02,Completed,728.13
4788,12,2024-11-09,RAV4,29428.19,0.02,Completed,588.56
4789,16,2024-11-20,Camry,25485.42,0.03,Completed,764.56
4790,20,2024-11-14,Tacoma,35696.49,0.02,Completed,713.93
4791,1,2024-11-11,RAV4,32465.66,,Completed,0.0
4792,20,2024-11-21,RAV4,34808.33,0.03,Completed,1044.25
4793,18,2024-11-05,Highlander,43155.01,0.05,Completed,2157.75
4794,16,2024-11-20,Tundra,39151.39,,Completed,0.0
4795,7,2024-11-09,Corolla,23560.92,0.02,Completed,471.22
4796,11,2024-11-12,RAV4,34869.49,0.05,Completed,1743.47
4797,12,2024-11-28,Tacoma,32135.88,0.05,Completed,1606.79
4798,2,2024-11-10,Highlander,37065.62,0.02,Completed,741.31
4799,14,2024-11-15,RAV4,27168.44,0.05,Cancelled,1358.42
4800,19,2024-11-06,Highlander,35436.11,0.03,Completed,1063.08
4801,12,2024-11-03,Corolla,20975.59,0.02,Cancelled,419.51
4802,18,2024-11-03,Camry,25017.59,0.05,Completed,1250.88
4803,15,2024-11-17,Corolla,24494.69,0.05,Completed,1224.73
4804,18,2024-11-12,Camry,26476.83,,Pending,0.0
4805,19,2024-11-25,Tacoma,33091.79,0.03,Completed,992.75
4806,17,2024-11-12,Tundra,36282.25,0.03,Completed,1088.47
4807,7,2024-11-05,Corolla,20301.19,,Pending,0.0
4808,4,2024-11-17,Tacoma,32767.32,0.03,Completed,983.02
4809,9,2024-11-18,RAV4,30495.23,,Completed,0.0
4810,6,2024-11-15,RAV4,32004.21,0.05,Completed,1600.21
4811,17,2024-11-14,Highlander,38234.07,,Completed,0.0
4812,1,2024-11-02,Tacoma,33791.11,0.02,Completed,675.82
4813,1,2024-11-27,Corolla,24016.29,0.05,Pending,1200.81
4814,1,2024-11-03,Tundra,42415.42,0.05,Completed,2120.77
4815,4,2024-11-02,Camry,25556.81,0.02,Completed,511.14
4816,7,2024-11-03,Tacoma,34457.87,0.03,Completed,1033.74
4817,6,2024-11-01,RAV4,30824.66,0.02,Completed,616.49
4818,17,2024-11-17,Tacoma,35929.61,0.02,Completed,718.59
4819,7,2024-11-02,Tundra,40163.82,0.05,Pending,2008.19
4820,18,2024-11-19,RAV4,32500.13,,Pending,0.0
4821,6,2024-11-24,Highlander,44587.61,0.05,Completed,2229.38
4822,17,2024-11-18,Camry,25232.8,0.02,Completed,504.66
4823,5,2024-11-23,Tacoma,31651.09,0.05,Completed,1582.55
4824,13,2024-11-15,RAV4,33044.22,0.02,Completed,660.88
4825,16,2024-11-14,RAV4,29406.12,0.02,Completed,588.12
4826,8,2024-11-26,Corolla,24261.37,0.03,Cancelled,727.84
4827,16,2024-11-22,Tacoma,37106.6,0.05,Cancelled,1855.33
4828,9,2024-11-15,Camry,26243.63,0.03,Completed,787.31
4829,16,2024-11-22,Corolla,22111.91,0.05,Pending,1105.6
4830,18,2024-11-17,Camry,27748.33,0.05,Completed,1387.42
4831,11,2024-11-15,RAV4,29956.31,0.02,Completed,599.13
4832,12,2024-11-05,Corolla,23054.67,,Cancelled,0.0
4833,1,2024-11-01,Camry,25934.14,0.02,Pending,518.68
4834,7,2024-11-30,Tundra,45394.95,0.05,Completed,2269.75
4835,9,2024-11-05,Camry,27147.51,,Pending,0.0
4836,1,2024-11-27,Tacoma,35043.25,,Completed,0.0
4837,7,2024-11-29,Corolla,23014.71,0.03,Completed,690.44
4838,19,2024-11-18,Corolla,21483.49,0.05,Completed,1074.17
4839,11,2024-11-21,Tundra,37212.59,0.05,Completed,1860.63
4840,13,2024-11-03,Camry,26898.36,0.05,Completed,1344.92
4841,8,2024-11-26,Camry,28551.03,0.03,Completed,856.53
4842,10,2024-11-12,Tundra,48029.34,0.02,Completed,960.59
4843,16,2024-11-18,Tundra,44234.04,0.05,Completed,2211.7
4844,18,2024-11-03,Tacoma,34229.18,0.02,Completed,684.58
4845,7,2024-11-09,Camry,25703.69,0.02,Completed,514.07
4846,5,2024-11-02,Highlander,41840.09,0.02,Cancelled,836.8
4847,15,2024-11-26,Camry,26665.58,0.02,Completed,533.31
4848,14,2024-11-12,Highlander,39714.49,,Completed,0.0
4849,11,2024-11-01,Tundra,37896.11,,Completed,0.0
4850,5,2024-11-02,Camry,25521.89,,Completed,0.0
4851,12,2024-11-16,Tacoma,39742.16,0.03,Completed,1192.26
4852,18,2024-11-22,Tacoma,32451.38,0.03,Pending,973.54
4853,5,2024-11-11,Highlander,41901.02,0.05,Completed,2095.05
4854,15,2024-11-12,Tacoma,39841.94,0.02,Completed,796.84
4855,12,2024-11-16,Tacoma,31907.38,0.05,Completed,1595.37
4856,6,2024-11-06,Tundra,41694.7,,Cancelled,0.0
4857,9,2024-11-03,Tundra,47293.05,0.05,Completed,2364.65
4858,16,2024-11-08,Highlander,36114.38,,Completed,0.0
4859,17,2024-11-20,Tundra,46291.09,0.02,Completed,925.82
4860,3,2024-11-13,Camry,27340.62,0.03,Completed,820.22
4861,13,2024-11-04,Corolla,22123.43,0.03,Completed,663.7
4862,9,2024-11-08,Corolla,24785.9,0.03,Pending,743.58
4863,11,2024-11-05,Highlander,35122.15,0.02,Completed,702.44
4864,2,2024-11-08,Tundra,40478.69,,Completed,0.0
4865,17,2024-11-24,Tacoma,36557.33,0.03,Completed,1096.72
4866,20,2024-11-06,Tacoma,34638.81,0.03,Completed,1039.16
4867,11,2024-11-14,Tacoma,34546.0,,Pending,0.0
4868,3,2024-11-13,Corolla,22674.78,,Completed,0.0
4869,17,2024-11-07,Corolla,23212.69,0.02,Completed,464.25
4870,19,2024-11-16,Tacoma,39604.43,0.03,Pending,1188.13
4871,9,2024-11-24,Tundra,39234.93,0.02,Pending,784.7
4872,2,2024-11-03,Tundra,35462.22,0.05,Cancelled,1773.11
4873,7,2024-11-30,Corolla,20487.45,,Completed,0.0
4874,12,2024-11-24,Tacoma,32186.99,0.02,Pending,643.74
4875,20,2024-11-18,Tacoma,33084.66,,Completed,0.0
4876,11,2024-11-28,Camry,25377.72,0.05,Pending,1268.89
4877,13,2024-11-25,Corolla,24182.86,,Completed,0.0
4878,20,2024-11-24,Tundra,42306.67,0.03,Completed,1269.2
4879,9,2024-11-17,Camry,25075.51,0.02,Completed,501.51
