sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
4374,11,2024-11-12,Tacoma,38093.56,,Completed
4375,8,2024-11-12,Camry,26865.53,0.03,Completed
4376,14,2024-11-30,RAV4,34826.76,,Pending
4377,19,2024-11-02,RAV4,31203.17,,Completed
4378,1,2024-11-23,RAV4,30483.78,,Completed
4379,11,2024-11-22,Corolla,20044.54,0.05,Completed
4380,7,2024-11-03,Tundra,43172.58,0.03,Completed
4381,1,2024-11-18,Tacoma,30181.57,0.02,Completed
4382,8,2024-11-03,RAV4,32724.58,,Completed
4383,9,2024-11-16,Tundra,48418.93,,Completed
4384,5,2024-11-28,Highlander,43460.15,0.03,Completed
4385,2,2024-11-02,Corolla,22653.13,0.05,Completed
4386,2,2024-11-05,RAV4,33180.71,0.03,Completed
4387,5,2024-11-08,Corolla,21124.01,,Completed
4388,19,2024-11-07,Highlander,38280.98,0.03,Completed
4389,8,2024-11-13,RAV4,27029.46,0.02,Cancelled
4390,10,2024-11-11,Tundra,40054.32,0.05,Completed
4391,2,2024-11-01,Camry,27244.43,0.02,Completed
4392,14,2024-11-15,Camry,27813.75,0.03,Pending
4393,12,2024-11-13,Camry,28862.48,0.03,Pending
4394,9,2024-11-28,Highlander,35748.95,,Pending
4395,11,2024-11-09,Corolla,22833.54,0.05,Completed
4396,13,2024-11-18,Highlander,41980.67,0.03,Completed
4397,13,2024-11-19,Tacoma,37949.63,,Pending
4398,6,2024-11-15,Corolla,22618.08,0.03,Completed
4399,12,2024-11-22,Tacoma,36774.5,0.02,Completed
4400,15,2024-11-04,Tundra,49790.03,0.03,Completed
4401,19,2024-11-07,Tacoma,32895.91,,Completed
4402,6,2024-11-12,Highlander,35819.41,,Completed
4403,11,2024-11-08,Tacoma,30833.79,0.03,Completed
4404,11,2024-11-15,Corolla,21792.52,0.02,Pending
4405,1,2024-11-04,Highlander,42696.58,,Completed
4406,14,2024-11-24,Tundra,39263.15,0.03,Pending
4407,4,2024-11-20,Camry,29045.02,,Cancelled
4408,7,2024-11-24,Tacoma,31587.03,0.02,Cancelled
4409,7,2024-11-21,Corolla,24620.83,0.05,Pending
4410,12,2024-11-21,Tacoma,39622.92,0.03,Completed
4411,1,2024-11-19,Tacoma,39694.07,0.03,Completed
4412,18,2024-11-22,Tacoma,34500.4,0.03,Pending
4413,2,2024-11-16,Camry,29640.14,,Completed
4414,10,2024-11-16,Tacoma,38376.02,0.02,Completed
4415,9,2024-11-08,Highlander,36631.57,,Completed
4416,16,2024-11-18,RAV4,28813.56,,Cancelled
4417,18,2024-11-08,RAV4,32586.84,0.03,Completed
4418,17,2024-11-17,RAV4,33373.59,,Pending
4419,14,2024-11-21,RAV4,28073.37,0.03,Pending
4420,10,2024-11-02,Tundra,46275.87,0.05,Completed
4421,6,2024-11-08,Tacoma,39436.77,,Completed
4422,11,2024-11-03,RAV4,32782.24,,Completed
4423,3,2024-11-25,Camry,28383.39,0.03,Completed
4424,10,2024-11-05,RAV4,31436.11,0.03,Cancelled
4425,10,2024-11-24,Corolla,24248.06,0.03,Completed
4426,12,2024-11-07,Tundra,38468.91,0.02,Pending
4427,7,2024-11-10,Tundra,39998.15,,Completed
4428,19,2024-11-27,RAV4,32960.49,0.02,Completed
4429,18,2024-11-02,Tundra,41324.0,0.03,Pending
4430,9,2024-11-11,Highlander,37910.82,0.05,Pending
4431,2,2024-11-22,Camry,29327.96,0.02,Completed
4432,17,2024-11-19,Tacoma,30141.22,0.03,Completed
4433,9,2024-11-14,Highlander,40179.11,,Cancelled
4434,17,2024-11-24,RAV4,34846.6,0.02,Completed
4435,13,2024-11-16,Corolla,24850.13,0.03,Completed
4436,1,2024-11-02,Tacoma,31289.86,0.03,Completed
4437,20,2024-11-23,Tacoma,33415.47,0.03,Completed
4438,2,2024-11-27,Tacoma,35130.68,0.02,Pending
4439,15,2024-11-29,Camry,26998.43,0.02,Completed
4440,6,2024-11-04,Tundra,39980.69,0.05,Completed
4441,4,2024-11-05,RAV4,29830.88,,Completed
4442,7,2024-11-13,RAV4,32278.18,,Completed
4443,4,2024-11-25,Corolla,20247.63,0.05,Completed
4444,3,2024-11-28,Tundra,41150.27,0.03,Cancelled
4445,17,2024-11-17,Tacoma,32335.29,0.03,Completed
4446,18,2024-11-01,Camry,26460.96,,Completed
4447,17,2024-11-27,Highlander,38890.93,0.03,Pending
4448,14,2024-11-19,Tundra,43083.66,,Completed
4449,11,2024-11-10,Highlander,42320.73,0.02,Completed
4450,11,2024-11-11,Tacoma,32134.48,0.02,Completed
4451,19,2024-11-28,Camry,26932.31,0.02,Pending
4452,6,2024-11-19,RAV4,34496.64,0.02,Completed
4453,14,2024-11-21,Corolla,24895.3,0.03,Pending
4454,9,2024-11-30,Tundra,47698.69,0.03,Completed
4455,12,2024-11-18,Highlander,38851.03,0.03,Pending
4456,4,2024-11-27,Highlander,43053.6,0.02,Completed
4457,4,2024-11-24,Tacoma,34887.98,0.03,Completed
4458,3,2024-11-17,Highlander,38567.88,0.05,Pending
4459,5,2024-11-29,Camry,27771.98,0.03,Completed
4460,16,2024-11-18,RAV4,29923.59,0.03,Completed
4461,12,2024-11-01,Tacoma,32665.0,0.02,Pending
4462,5,2024-11-28,Highlander,35111.3,0.02,Completed
4463,1,2024-11-04,Corolla,22468.87,0.03,Pending
4464,11,2024-11-30,Tacoma,38115.76,0.03,Completed
4465,12,2024-11-06,Corolla,22173.15,0.03,Completed
4466,4,2024-11-15,Camry,26615.43,0.02,Completed
4467,6,2024-11-03,Corolla,22697.37,0.02,Pending
4468,18,2024-11-23,RAV4,27479.66,0.05,Cancelled
4469,13,2024-11-05,Tundra,46179.67,0.03,Pending
4470,19,2024-11-19,Corolla,20294.55,0.02,Pending
4471,11,2024-11-08,Highlander,44360.4,0.03,Completed
4472,13,2024-11-29,RAV4,34672.61,0.05,Completed
4473,7,2024-11-21,Corolla,21669.61,,Completed
4474,16,2024-11-25,RAV4,33035.04,0.02,Completed
4475,18,2024-11-09,Tacoma,31996.29,0.03,Completed
4476,2,2024-11-09,Camry,26744.18,,Pending
4477,14,2024-11-21,Corolla,22620.43,0.02,Pending
4478,8,2024-11-11,Tacoma,36330.65,0.05,Cancelled
4479,14,2024-11-23,Camry,25727.44,,Completed
4480,17,2024-11-18,Highlander,38618.53,,Completed
4481,13,2024-11-28,RAV4,32091.8,0.05,Completed
4482,2,2024-11-05,Tacoma,35915.86,0.03,Completed
4483,19,2024-11-06,Corolla,20292.18,0.02,Completed
4484,4,2024-11-30,Camry,29430.56,0.03,Pending
4485,13,2024-11-12,Tacoma,33792.69,0.02,Completed
4486,2,2024-11-08,Tundra,41512.52,0.05,Completed
4487,13,2024-11-11,Tundra,49456.74,0.05,Completed
4488,8,2024-11-05,Camry,29736.72,0.05,Completed
4489,20,2024-11-26,Tundra,45843.51,0.02,Completed
4490,18,2024-11-13,Tacoma,35829.94,,Completed
4491,14,2024-11-09,Tundra,49177.78,0.05,Completed
4492,4,2024-11-11,Camry,25144.59,0.02,Completed
4493,2,2024-11-06,RAV4,34636.47,0.03,Completed
4494,8,2024-11-29,RAV4,29529.92,0.02,Completed
4495,12,2024-11-14,Tundra,43879.7,,Completed
4496,5,2024-11-16,Corolla,24676.13,0.05,Completed
4497,14,2024-11-15,Tundra,41742.53,0.03,Cancelled
4498,14,2024-11-08,Tundra,49149.1,,Cancelled
4499,19,2024-11-24,RAV4,27662.76,0.02,Pending
4500,8,2024-11-03,Highlander,35144.82,0.03,Cancelled
4501,2,2024-11-06,RAV4,34102.76,,Completed
4502,17,2024-11-24,Tacoma,37980.35,0.05,Completed
4503,17,2024-11-16,RAV4,27332.94,0.02,Completed
4504,17,2024-11-28,Camry,27643.86,0.03,Cancelled
4505,3,2024-11-22,Tundra,36679.83,0.02,Completed
4506,15,2024-11-22,Tacoma,37120.93,,Pending
4507,3,2024-11-26,RAV4,30927.9,0.03,Completed
4508,10,2024-11-22,Camry,29589.2,0.05,Cancelled
4509,14,2024-11-28,Highlander,37258.77,0.03,Completed
4510,12,2024-11-16,Corolla,24954.49,0.02,Completed
4511,17,2024-11-23,Tundra,36193.57,,Pending
4512,6,2024-11-22,Highlander,41525.81,,Pending
4513,11,2024-11-21,RAV4,27191.44,,Pending
4514,16,2024-11-08,RAV4,30833.85,,Completed
4515,18,2024-11-21,Camry,25567.02,0.02,Pending
4516,20,2024-11-18,Tundra,42943.62,0.05,Completed
4517,12,2024-11-22,Highlander,42695.85,0.05,Completed
4518,14,2024-11-09,Tundra,35299.72,0.02,Completed
4519,16,2024-11-23,Corolla,24350.45,0.03,Completed
4520,2,2024-11-20,Corolla,24527.71,,Completed
4521,2,2024-11-26,Camry,26153.35,,Pending
4522,14,2024-11-13,Camry,28411.37,0.03,Cancelled
4523,1,2024-11-07,Camry,29036.91,0.05,Pending
4524,10,2024-11-06,RAV4,33848.04,,Completed
4525,18,2024-11-01,Tacoma,30497.12,0.05,Cancelled
4526,13,2024-11-17,Camry,28429.3,0.02,Completed
4527,18,2024-11-30,Highlander,35756.68,0.02,Cancelled
4528,1,2024-11-08,Tundra,44888.8,0.05,Completed
4529,12,2024-11-14,RAV4,27062.14,,Completed
4530,20,2024-11-19,Camry,27436.51,,Pending
4531,5,2024-11-10,Tundra,49810.29,,Completed
4532,5,2024-11-09,RAV4,32927.91,0.03,Completed
4533,18,2024-11-18,Camry,29828.51,0.02,Cancelled
4534,3,2024-11-11,Corolla,22273.37,0.03,Completed
4535,14,2024-11-11,Tundra,47648.61,0.05,Completed
4536,6,2024-11-04,Highlander,41362.72,0.05,Completed
4537,10,2024-11-06,Tacoma,30679.58,0.02,Pending
4538,14,2024-11-15,Tundra,46348.44,0.03,Completed
4539,1,2024-11-01,Highlander,37545.05,,Completed
4540,3,2024-11-10,Tundra,49117.05,0.03,Completed
4541,8,2024-11-04,Tundra,47971.74,0.02,Pending
4542,20,2024-11-07,Corolla,23740.57,,Completed
4543,16,2024-11-02,Highlander,37151.58,0.03,Pending
4544,19,2024-11-28,Camry,28079.96,0.03,Pending
4545,19,2024-11-08,Camry,29312.41,,Pending
4546,14,2024-11-29,Camry,29303.63,,Completed
4547,10,2024-11-11,Tundra,43140.79,0.05,Cancelled
4548,16,2024-11-08,Highlander,38079.41,0.05,Completed
4549,17,2024-11-18,Highlander,42617.87,0.05,Completed
4550,7,2024-11-15,Corolla,24042.24,,Completed
4551,1,2024-11-13,Tacoma,34423.77,0.05,Completed
4552,5,2024-11-26,Highlander,37067.5,,Pending
4553,15,2024-11-01,Tundra,35626.8,0.03,Completed
4554,16,2024-11-19,RAV4,32318.96,0.02,Pending
4555,7,2024-11-08,Camry,25099.22,0.05,Completed
4556,17,2024-11-27,Tacoma,32839.64,0.05,Completed
4557,4,2024-11-06,Camry,26978.32,0.05,Pending
4558,10,2024-11-22,Camry,25092.21,0.02,Completed
4559,19,2024-11-23,Corolla,22609.4,0.02,Completed
4560,16,2024-11-10,Camry,27218.08,0.02,Completed
4561,8,2024-11-02,Corolla,24078.92,,Completed
4562,4,2024-11-12,Corolla,22739.29,0.05,Pending
4563,4,2024-11-10,Tacoma,39994.13,0.02,Pending
4564,6,2024-11-01,Camry,29612.01,0.02,Completed
4565,7,2024-11-27,Corolla,24530.49,,Completed
4566,9,2024-11-26,Highlander,41460.69,,Completed
4567,19,2024-11-20,Camry,25382.13,0.02,Completed
4568,18,2024-11-19,Corolla,20169.56,0.03,Pending
4569,6,2024-11-21,Corolla,21383.4,,Completed
4570,19,2024-11-24,RAV4,28230.94,0.02,Pending
4571,16,2024-11-28,Camry,25095.05,,Cancelled
4572,14,2024-11-15,RAV4,28149.8,0.05,Completed
4573,3,2024-11-07,Highlander,41991.75,0.05,Completed
4574,15,2024-11-20,RAV4,31760.9,0.05,Pending
4575,17,2024-11-28,Tacoma,35397.09,0.02,Cancelled
4576,14,2024-11-25,Corolla,22828.33,,Completed
4577,3,2024-11-03,Camry,29193.3,,Pending
4578,19,2024-11-25,RAV4,27343.44,,Completed
4579,14,2024-11-16,Camry,28120.65,0.02,Completed
4580,16,2024-11-16,RAV4,31137.09,,Completed
4581,15,2024-11-20,Tundra,37357.44,0.05,Completed
4582,4,2024-11-18,Corolla,20937.84,0.02,Completed
4583,12,2024-11-17,Corolla,22926.88,0.02,Completed
4584,20,2024-11-06,Highlander,36275.06,0.05,Completed
4585,2,2024-11-17,Tacoma,34502.31,0.02,Completed
4586,8,2024-11-02,Highlander,36354.91,0.03,Completed
4587,9,2024-11-29,Tacoma,31672.45,0.05,Completed
4588,18,2024-11-09,Tacoma,32106.34,0.02,Completed
4589,18,2024-11-03,Tacoma,34008.96,,Completed
4590,14,2024-11-12,Camry,25699.9,0.03,Pending
4591,18,2024-11-04,RAV4,34714.45,0.05,Completed
4592,8,2024-11-04,Tacoma,33149.52,0.02,Completed
4593,18,2024-11-05,RAV4,27598.63,0.02,Completed
4594,12,2024-11-17,Corolla,20579.29,0.02,Completed
4595,4,2024-11-28,Highlander,38508.98,0.05,Cancelled
4596,12,2024-11-22,Tundra,40513.74,0.02,Completed
4597,7,2024-11-15,Corolla,20915.5,0.02,Pending
4598,20,2024-11-16,Tacoma,32354.93,0.02,Completed
4599,5,2024-11-30,Tundra,35344.98,0.05,Completed
4600,7,2024-11-30,Tundra,45447.05,,Completed
4601,20,2024-11-13,Highlander,40830.93,0.02,Completed
4602,2,2024-11-13,Tundra,39040.35,0.02,Completed
4603,20,2024-11-21,Camry,26782.46,0.05,Cancelled
4604,4,2024-11-20,Corolla,20178.11,0.05,Completed
4605,7,2024-11-18,Camry,26780.38,0.02,Completed
4606,4,2024-11-19,Tacoma,34733.83,0.02,Completed
4607,6,2024-11-10,Tacoma,38118.54,,Completed
4608,11,2024-11-06,Corolla,24909.73,0.02,Cancelled
4609,7,2024-11-06,RAV4,30493.49,0.05,Completed
4610,18,2024-11-02,Highlander,36909.93,0.02,Completed
4611,9,2024-11-23,RAV4,34902.81,0.02,Completed
4612,19,2024-11-22,Tundra,43016.93,,Completed
4613,8,2024-11-25,RAV4,33180.67,0.03,Completed
4614,14,2024-11-30,RAV4,31403.53,0.05,Pending
4615,2,2024-11-14,Tacoma,32569.49,0.02,Completed
4616,8,2024-11-13,RAV4,28556.71,0.02,Completed
4617,9,2024-11-16,Tacoma,32374.75,0.03,Cancelled
4618,1,2024-11-20,Tundra,46049.89,0.03,Cancelled
4619,3,2024-11-04,Tacoma,36023.9,0.03,Completed
4620,8,2024-11-13,RAV4,34494.28,0.05,Completed
4621,16,2024-11-17,RAV4,30967.65,0.05,Cancelled
4622,9,2024-11-29,Corolla,24335.56,0.05,Completed
4623,2,2024-11-21,Tundra,38907.25,0.05,Completed
4624,18,2024-11-16,Corolla,23513.29,0.03,Completed
4625,9,2024-11-15,Tacoma,35921.82,0.03,Completed
4626,7,2024-11-30,RAV4,28431.57,0.05,Pending
4627,15,2024-11-23,Camry,29850.17,0.03,Pending
4628,9,2024-11-28,Corolla,21337.11,0.03,Completed
4629,16,2024-11-24,Highlander,37991.66,0.02,Completed
4630,9,2024-11-28,Tacoma,38580.03,0.05,Cancelled
4631,18,2024-11-19,RAV4,33733.93,0.03,Completed
4632,12,2024-11-06,Highlander,37262.75,0.02,Completed
4633,4,2024-11-27,Camry,26270.57,0.03,Completed
4634,15,2024-11-24,Corolla,22097.02,0.03,Completed
4635,1,2024-11-25,Tacoma,32409.0,0.05,Completed
4636,4,2024-11-28,Tundra,46611.87,0.05,Pending
4637,19,2024-11-30,Highlander,35042.28,0.05,Pending
4638,10,2024-11-11,Camry,27759.32,,Completed
4639,2,2024-11-01,Corolla,22555.48,0.05,Completed
4640,8,2024-11-14,Tundra,42302.63,,Completed
4641,17,2024-11-04,Tacoma,37728.66,0.05,Completed
4642,13,2024-11-26,Tacoma,37154.38,0.05,Completed
4643,1,2024-11-29,Camry,27516.44,0.05,Completed
4644,19,2024-11-14,RAV4,29061.26,0.02,Completed
4645,2,2024-11-01,Tacoma,36886.33,0.02,Completed
4646,2,2024-11-06,Corolla,21191.19,0.03,Completed
4647,14,2024-11-09,Tacoma,38381.56,0.03,Completed
4648,16,2024-11-28,Tundra,45528.57,0.03,Pending
4649,2,2024-11-09,Tundra,38652.12,0.03,Completed
4650,14,2024-11-10,Tundra,43723.12,0.02,Completed
4651,6,2024-11-09,Highlander,43711.17,0.05,Completed
4652,11,2024-11-11,Highlander,43859.54,0.05,Cancelled
4653,6,2024-11-02,Tundra,46563.05,0.05,Completed
4654,3,2024-11-22,Tacoma,31192.81,0.05,Completed
4655,7,2024-11-11,Corolla,20063.73,,Completed
4656,12,2024-11-21,Camry,28676.68,0.03,Cancelled
4657,18,2024-11-14,Camry,26282.66,0.05,Completed
4658,9,2024-11-15,Corolla,21780.69,,Completed
4659,8,2024-11-23,Highlander,38445.06,,Completed
4660,10,2024-11-09,Tacoma,38071.66,0.03,Completed
4661,5,2024-11-10,Corolla,24577.18,0.03,Completed
4662,10,2024-11-13,Camry,26694.37,0.03,Completed
4663,18,2024-11-11,Corolla,22191.85,,Pending
4664,2,2024-11-04,RAV4,33887.8,0.03,Completed
4665,3,2024-11-28,Highlander,36192.19,0.05,Completed
4666,2,2024-11-02,RAV4,32517.97,0.02,Completed
4667,7,2024-11-01,Tundra,39290.43,0.02,Completed
4668,4,2024-11-17,Corolla,20106.29,0.03,Completed
4669,3,2024-11-24,RAV4,30742.34,0.02,Completed
4670,4,2024-11-21,Tundra,42312.89,,Pending
4671,9,2024-11-21,Corolla,22628.33,0.03,Completed
4672,17,2024-11-15,RAV4,28207.78,0.05,Pending
4673,1,2024-11-23,Highlander,44700.12,,Completed
4674,14,2024-11-10,Tundra,41114.26,,Cancelled
4675,11,2024-11-19,Corolla,23767.86,0.03,Completed
4676,9,2024-11-30,Camry,25279.13,0.05,Completed
4677,10,2024-11-23,Camry,28487.93,,Completed
4678,11,2024-11-14,RAV4,34470.79,0.02,Completed
4679,4,2024-11-06,Highlander,38513.92,0.03,Completed
4680,1,2024-11-06,Corolla,24643.57,0.03,Pending
4681,10,2024-11-16,Tundra,47884.75,0.03,Pending
4682,17,2024-11-24,Camry,25351.92,,Completed
4683,9,2024-11-07,Tacoma,33938.83,0.03,Completed
4684,4,2024-11-27,Tundra,40828.99,,Completed
4685,18,2024-11-07,RAV4,27963.16,0.02,Completed
4686,8,2024-11-12,Tacoma,37759.68,0.05,Completed
4687,5,2024-11-17,Camry,27394.33,,Completed
4688,11,2024-11-24,Corolla,24000.47,,Completed
4689,10,2024-11-08,Camry,26523.57,0.05,Completed
4690,9,2024-11-11,Corolla,21984.65,0.05,Completed
4691,14,2024-11-12,Camry,29884.16,0.05,Pending
4692,6,2024-11-15,Tacoma,31212.44,0.02,Completed
4693,11,2024-11-05,Camry,28218.27,0.05,Completed
4694,13,2024-11-07,Highlander,44287.11,0.03,Completed
4695,10,2024-11-03,Highlander,36152.6,0.05,Completed
4696,4,2024-11-01,RAV4,28731.7,0.03,Pending
4697,19,2024-11-04,Tacoma,38910.01,0.02,Completed
4698,20,2024-11-06,Corolla,21199.01,0.02,Completed
4699,14,2024-11-08,Tundra,36734.63,0.03,Completed
4700,20,2024-11-06,Highlander,41111.97,0.03,Completed
4701,14,2024-11-12,Highlander,43075.66,0.05,Completed
4702,1,2024-11-25,Tundra,45734.14,0.02,Completed
4703,16,2024-11-17,Tundra,44603.23,0.03,Pending
4704,1,2024-11-09,Tacoma,33506.51,,Pending
4705,1,2024-11-21,Tacoma,38937.12,0.05,Completed
4706,2,2024-11-01,RAV4,27797.86,,Pending
4707,13,2024-11-02,RAV4,34534.3,0.02,Completed
4708,16,2024-11-23,Tacoma,30438.59,0.05,Completed
4709,18,2024-11-30,RAV4,32612.7,0.05,Pending
4710,20,2024-11-19,Tacoma,33219.12,0.05,Completed
4711,19,2024-11-14,Camry,29814.31,,Completed
4712,2,2024-11-14,Tacoma,31792.13,0.02,Completed
4713,4,2024-11-06,Highlander,44201.3,,Pending
4714,13,2024-11-14,RAV4,30839.62,0.03,Pending
4715,18,2024-11-19,Tacoma,36212.54,0.03,Completed
4716,20,2024-11-07,Tacoma,36947.15,,Completed
4717,2,2024-11-16,Corolla,23593.47,0.05,Cancelled
4718,2,2024-11-27,Tacoma,33786.37,0.05,Completed
4719,17,2024-11-10,Highlander,36640.85,0.02,Completed
4720,14,2024-11-07,Tacoma,37949.66,,Completed
4721,10,2024-11-11,Corolla,21988.73,0.05,Completed
4722,18,2024-11-26,Tacoma,31255.99,0.03,Completed
4723,16,2024-11-09,Tundra,48796.14,,Completed
4724,10,2024-11-27,Tacoma,36171.36,0.05,Cancelled
4725,10,2024-11-26,Tundra,42681.63,0.05,Completed
4726,17,2024-11-28,Corolla,24013.85,0.05,Pending
4727,11,2024-11-27,Tundra,43620.7,0.03,Cancelled
4728,7,2024-11-20,Camry,26991.62,,Pending
4729,5,2024-11-08,Tundra,38152.73,,Completed
4730,6,2024-11-21,Highlander,39796.62,,Cancelled
4731,19,2024-11-18,Corolla,22974.36,0.03,Cancelled
4732,13,2024-11-26,Tacoma,32829.78,0.05,Completed
4733,3,2024-11-02,Tacoma,36314.11,0.03,Completed
4734,14,2024-11-02,Highlander,35813.93,0.05,Completed
4735,18,2024-11-26,Camry,29257.09,0.03,Completed
4736,11,2024-11-30,RAV4,31519.06,0.05,Pending
4737,20,2024-11-06,Tundra,38039.03,0.03,Pending
4738,12,2024-11-20,Corolla,21806.96,0.05,Pending
4739,12,2024-11-15,Tacoma,37182.96,0.02,Pending
4740,2,2024-11-27,Tacoma,33176.8,0.02,Completed
4741,8,2024-11-28,Tundra,39675.54,0.02,Cancelled
4742,14,2024-11-16,Highlander,44283.31,0.02,Completed
4743,9,2024-11-12,Corolla,23323.01,0.03,Completed
4744,17,2024-11-13,Tacoma,38249.17,0.03,Completed
4745,11,2024-11-29,Tacoma,38701.6,,Pending
4746,3,2024-11-27,Tacoma,34422.14,0.05,Cancelled
4747,19,2024-11-30,Camry,25927.39,0.05,Completed
4748,14,2024-11-28,Highlander,41562.0,,Completed
4749,10,2024-11-30,Tacoma,36242.95,,Pending
4750,14,2024-11-25,Tacoma,34819.58,0.03,Cancelled
4751,7,2024-11-26,Corolla,22880.5,,Completed
4752,7,2024-11-23,Camry,28870.88,,Completed
4753,14,2024-11-18,Tundra,44008.73,0.05,Cancelled
4754,16,2024-11-15,Camry,26297.33,0.03,Completed
4755,19,2024-11-30,Tacoma,36373.97,0.05,Completed
4756,6,2024-11-23,Tacoma,34599.36,0.02,Completed
4757,14,2024-11-15,RAV4,31100.28,,Cancelled
4758,13,2024-11-13,Highlander,35912.13,0.02,Completed
4759,9,2024-11-30,Tundra,43494.48,0.03,Completed
4760,19,2024-11-25,Tacoma,30336.99,0.03,Completed
4761,9,2024-11-19,Highlander,41899.43,0.05,Completed
4762,7,2024-11-12,Camry,26360.09,0.05,Cancelled
4763,2,2024-11-03,Tacoma,38918.84,,Completed
4764,6,2024-11-07,RAV4,33220.43,0.03,Completed
4765,14,2024-11-15,Tacoma,30636.38,0.05,Completed
4766,10,2024-11-08,Camry,29272.81,0.03,Pending
4767,2,2024-11-12,Highlander,36917.04,,Completed
4768,15,2024-11-09,Tundra,45534.14,0.02,Cancelled
4769,2,2024-11-26,Corolla,21503.62,0.05,Pending
4770,17,2024-11-09,Tundra,40825.85,0.03,Pending
4771,7,2024-11-15,Corolla,24145.66,,Completed
4772,15,2024-11-12,Camry,29462.56,0.05,Completed
4773,8,2024-11-04,Tacoma,31434.24,0.05,Pending
4774,10,2024-11-13,Corolla,22786.39,,Pending
4775,5,2024-11-09,Tacoma,34282.25,,Completed
4776,16,2024-11-13,Highlander,35026.32,0.05,Completed
4777,10,2024-11-12,Tacoma,30966.93,0.05,Completed
4778,12,2024-11-05,Tundra,39543.37,0.03,Cancelled
4779,9,2024-11-03,Camry,25310.86,,Completed
4780,14,2024-11-11,Corolla,22484.42,0.05,Completed
4781,1,2024-11-24,Tacoma,32279.98,,Completed
4782,16,2024-11-03,RAV4,31596.77,,Completed
4783,14,2024-11-28,Camry,25711.21,0.03,Pending
4784,13,2024-11-28,Corolla,24880.49,,Completed
4785,18,2024-11-16,RAV4,31894.37,,Completed
4786,3,2024-11-20,Highlander,42687.67,0.03,Completed
4787,10,2024-11-11,Highlander,36406.7,0.02,Completed
4788,12,2024-11-09,RAV4,29428.19,0.02,Completed
4789,16,2024-11-20,Camry,25485.42,0.03,Completed
4790,20,2024-11-14,Tacoma,35696.49,0.02,Completed
4791,1,2024-11-11,RAV4,32465.66,,Completed
4792,20,2024-11-21,RAV4,34808.33,0.03,Completed
4793,18,2024-11-05,Highlander,43155.01,0.05,Completed
4794,16,2024-11-20,Tundra,39151.39,,Completed
4795,7,2024-11-09,Corolla,23560.92,0.02,Completed
4796,11,2024-11-12,RAV4,34869.49,0.05,Completed
4797,12,2024-11-28,Tacoma,32135.88,0.05,Completed
4798,2,2024-11-10,Highlander,37065.62,0.02,Completed
4799,14,2024-11-15,RAV4,27168.44,0.05,Cancelled
4800,19,2024-11-06,Highlander,35436.11,0.03,Completed
4801,12,2024-11-03,Corolla,20975.59,0.02,Cancelled
4802,18,2024-11-03,Camry,25017.59,0.05,Completed
4803,15,2024-11-17,Corolla,24494.69,0.05,Completed
4804,18,2024-11-12,Camry,26476.83,,Pending
4805,19,2024-11-25,Tacoma,33091.79,0.03,Completed
4806,17,2024-11-12,Tundra,36282.25,0.03,Completed
4807,7,2024-11-05,Corolla,20301.19,,Pending
4808,4,2024-11-17,Tacoma,32767.32,0.03,Completed
4809,9,2024-11-18,RAV4,30495.23,,Completed
4810,6,2024-11-15,RAV4,32004.21,0.05,Completed
4811,17,2024-11-14,Highlander,38234.07,,Completed
4812,1,2024-11-02,Tacoma,33791.11,0.02,Completed
4813,1,2024-11-27,Corolla,24016.29,0.05,Pending
4814,1,2024-11-03,Tundra,42415.42,0.05,Completed
4815,4,2024-11-02,Camry,25556.81,0.02,Completed
4816,7,2024-11-03,Tacoma,34457.87,0.03,Completed
4817,6,2024-11-01,RAV4,30824.66,0.02,Completed
4818,17,2024-11-17,Tacoma,35929.61,0.02,Completed
4819,7,2024-11-02,Tundra,40163.82,0.05,Pending
4820,18,2024-11-19,RAV4,32500.13,,Pending
4821,6,2024-11-24,Highlander,44587.61,0.05,Completed
4822,17,2024-11-18,Camry,25232.8,0.02,Completed
4823,5,2024-11-23,Tacoma,31651.09,0.05,Completed
4824,13,2024-11-15,RAV4,33044.22,0.02,Completed
4825,16,2024-11-14,RAV4,29406.12,0.02,Completed
4826,8,2024-11-26,Corolla,24261.37,0.03,Cancelled
4827,16,2024-11-22,Tacoma,37106.6,0.05,Cancelled
4828,9,2024-11-15,Camry,26243.63,0.03,Completed
4829,16,2024-11-22,Corolla,22111.91,0.05,Pending
4830,18,2024-11-17,Camry,27748.33,0.05,Completed
